order_id,order_item_id,item_id,quantity,unit_price,unit_cost,discount_amount,line_total
ORD00091164,OI000492544,ITEM0003,1,380.00,139.35,0.00,380.00
ORD00091164,OI000492545,ITEM0043,1,5110.00,2066.57,0.00,5110.00
ORD00091164,OI000492546,ITEM0071,1,680.00,259.12,0.00,680.00
ORD00091164,OI000492547,ITEM0093,3,1090.00,392.41,0.00,3270.00
ORD00091164,OI000492548,ITEM0106,2,3990.00,1784.77,0.00,7980.00
ORD00091164,OI000492549,ITEM0115,1,610.00,186.26,0.00,610.00
ORD00091164,OI000492550,ITEM0154,2,370.00,126.03,0.00,740.00
ORD00091165,OI000492551,ITEM0004,1,600.00,214.30,0.00,600.00
ORD00091165,OI000492552,ITEM0045,1,1530.00,595.53,0.00,1530.00
ORD00091165,OI000492553,ITEM0081,1,1510.00,1047.44,0.00,1510.00
ORD00091165,OI000492554,ITEM0150,1,125.00,48.98,0.00,125.00
ORD00091165,OI000492555,ITEM0152,2,95.00,38.94,0.00,190.00
ORD00091166,OI000492556,ITEM0033,3,900.00,299.82,0.00,2700.00
ORD00091166,OI000492557,ITEM0057,1,670.00,446.99,0.00,670.00
ORD00091166,OI000492558,ITEM0148,2,350.00,208.57,0.00,700.00
ORD00091166,OI000492559,ITEM0152,2,95.00,38.94,0.00,190.00
ORD00091167,OI000492560,ITEM0003,1,380.00,139.35,200.00,180.00
ORD00091167,OI000492561,ITEM0136,2,490.00,167.58,0.00,980.00
ORD00091168,OI000492562,ITEM0061,3,980.00,363.74,0.00,2940.00
ORD00091168,OI000492563,ITEM0125,1,290.00,119.62,200.00,90.00
ORD00091168,OI000492564,ITEM0139,1,400.00,66.93,0.00,400.00
ORD00091169,OI000492565,ITEM0061,2,1060.00,363.74,0.00,2120.00
ORD00091169,OI000492566,ITEM0065,2,1300.00,489.16,0.00,2600.00
ORD00091169,OI000492567,ITEM0094,1,1500.00,682.35,0.00,1500.00
ORD00091169,OI000492568,ITEM0135,3,105.00,69.46,0.00,315.00
ORD00091169,OI000492569,ITEM0152,6,95.00,38.94,0.00,570.00
ORD00091169,OI000492570,ITEM0153,5,40.00,16.47,0.00,200.00
ORD00091170,OI000492571,ITEM0023,2,470.00,200.14,0.00,940.00
ORD00091170,OI000492572,ITEM0043,1,5110.00,2066.57,0.00,5110.00
ORD00091170,OI000492573,ITEM0054,1,1220.00,409.33,0.00,1220.00
ORD00091170,OI000492574,ITEM0057,2,670.00,446.99,0.00,1340.00
ORD00091170,OI000492575,ITEM0068,1,680.00,470.19,0.00,680.00
ORD00091170,OI000492576,ITEM0134,1,160.00,105.60,0.00,160.00
ORD00091170,OI000492577,ITEM0139,1,400.00,66.93,0.00,400.00
ORD00091170,OI000492578,ITEM0154,2,370.00,126.03,0.00,740.00
ORD00091170,OI000492579,ITEM0155,2,210.00,93.65,0.00,420.00
ORD00091171,OI000492580,ITEM0004,1,600.00,214.30,0.00,600.00
ORD00091171,OI000492581,ITEM0035,1,960.00,403.00,0.00,960.00
ORD00091171,OI000492582,ITEM0057,1,670.00,446.99,0.00,670.00
ORD00091171,OI000492583,ITEM0059,1,730.00,317.89,0.00,730.00
ORD00091171,OI000492584,ITEM0081,1,1510.00,1047.44,0.00,1510.00
ORD00091171,OI000492585,ITEM0111,1,260.00,91.26,0.00,260.00
ORD00091171,OI000492586,ITEM0130,2,240.00,88.41,0.00,480.00
ORD00091171,OI000492587,ITEM0137,3,330.00,112.52,0.00,990.00
ORD00091171,OI000492588,ITEM0139,3,400.00,66.93,0.00,1200.00
ORD00091171,OI000492589,ITEM0159,1,460.00,192.62,0.00,460.00
ORD00091172,OI000492590,ITEM0004,1,600.00,214.30,0.00,600.00
ORD00091172,OI000492591,ITEM0057,1,670.00,446.99,0.00,670.00
ORD00091172,OI000492592,ITEM0160,1,105.00,46.24,0.00,105.00
ORD00091173,OI000492593,ITEM0081,3,1510.00,1047.44,0.00,4530.00
ORD00091173,OI000492594,ITEM0134,1,160.00,105.60,0.00,160.00
ORD00091174,OI000492595,ITEM0057,1,670.00,446.99,0.00,670.00
ORD00091174,OI000492596,ITEM0074,2,1200.00,536.56,0.00,2400.00
ORD00091174,OI000492597,ITEM0075,1,630.00,269.61,0.00,630.00
ORD00091174,OI000492598,ITEM0148,2,320.00,208.57,0.00,640.00
ORD00091174,OI000492599,ITEM0156,5,125.00,46.27,0.00,625.00
ORD00091175,OI000492600,ITEM0068,3,680.00,470.19,0.00,2040.00
ORD00091175,OI000492601,ITEM0147,4,450.00,148.21,0.00,1800.00
ORD00091175,OI000492602,ITEM0151,2,60.00,43.08,0.00,120.00
ORD00091176,OI000492603,ITEM0005,1,420.00,149.00,100.00,320.00
ORD00091176,OI000492604,ITEM0013,1,420.00,179.48,100.00,320.00
ORD00091176,OI000492605,ITEM0041,2,1250.00,495.95,0.00,2500.00
ORD00091176,OI000492606,ITEM0045,1,1530.00,595.53,0.00,1530.00
ORD00091176,OI000492607,ITEM0081,1,1510.00,1047.44,0.00,1510.00
ORD00091176,OI000492608,ITEM0135,2,105.00,69.46,0.00,210.00
ORD00091177,OI000492609,ITEM8497,1,420.00,179.48,0.00,420.00
ORD00091177,OI000492610,ITEM0040,2,730.00,258.94,0.00,1460.00
ORD00091177,OI000492611,ITEM0055,1,680.00,227.76,0.00,680.00
ORD00091177,OI000492612,ITEM0137,1,330.00,112.52,0.00,330.00
ORD00091178,OI000492613,ITEM0048,1,1460.00,572.91,0.00,1460.00
ORD00091178,OI000492614,ITEM0075,1,630.00,269.61,0.00,630.00
ORD00091178,OI000492615,ITEM0130,5,240.00,88.41,0.00,1200.00
ORD00091178,OI000492616,ITEM0134,3,160.00,105.60,0.00,480.00
ORD00091178,OI000492617,ITEM0135,3,105.00,69.46,0.00,315.00
ORD00091178,OI000492618,ITEM0138,2,270.00,108.52,0.00,540.00
ORD00091178,OI000492619,ITEM0141,1,510.00,166.18,0.00,510.00
ORD00091178,OI000492620,ITEM0148,4,320.00,208.57,0.00,1280.00
ORD00091178,OI000492621,ITEM0149,1,370.00,165.96,0.00,370.00
ORD00091178,OI000492622,ITEM0151,3,60.00,43.08,0.00,180.00
ORD00091179,OI000492623,ITEM0004,1,600.00,214.30,0.00,600.00
ORD00091179,OI000492624,ITEM0041,1,1250.00,495.95,0.00,1250.00
ORD00091179,OI000492625,ITEM0051,1,680.00,266.66,0.00,680.00
ORD00091179,OI000492626,ITEM0062,1,670.00,350.53,0.00,670.00
ORD00091179,OI000492627,ITEM0075,1,630.00,269.61,0.00,630.00
ORD00091179,OI000492628,ITEM0125,2,290.00,119.62,0.00,580.00
ORD00091179,OI000492629,ITEM0147,2,450.00,148.21,0.00,900.00
ORD00091179,OI000492630,ITEM0152,3,95.00,38.94,0.00,285.00
ORD00091180,OI000492631,ITEM0011,2,990.00,332.30,200.00,1780.00
ORD00091180,OI000492632,ITEM0055,1,680.00,227.76,0.00,680.00
ORD00091180,OI000492633,ITEM0057,1,670.00,446.99,0.00,670.00
ORD00091180,OI000492634,ITEM0081,2,1510.00,1047.44,0.00,3020.00
ORD00091180,OI000492635,ITEM0135,1,105.00,69.46,0.00,105.00
ORD00091180,OI000492636,ITEM0143,2,460.00,180.93,0.00,920.00
ORD00091181,OI000492637,ITEM0045,3,1530.00,595.53,0.00,4590.00
ORD00091181,OI000492638,ITEM0048,1,1460.00,572.91,0.00,1460.00
ORD00091181,OI000492639,ITEM0089,1,2070.00,892.05,0.00,2070.00
ORD00091181,OI000492640,ITEM0157,2,770.00,314.38,0.00,1540.00
ORD00091182,OI000492641,ITEM0034,2,1020.00,445.69,0.00,2040.00
ORD00091182,OI000492642,ITEM0081,1,1510.00,1047.44,0.00,1510.00
ORD00091182,OI000492643,ITEM0092,1,1410.00,465.66,0.00,1410.00
ORD00091182,OI000492644,ITEM0109,1,1500.00,513.48,0.00,1500.00
ORD00091182,OI000492645,ITEM0114,1,280.00,84.81,0.00,280.00
ORD00091182,OI000492646,ITEM0117,2,910.00,139.74,0.00,1820.00
ORD00091182,OI000492647,ITEM0134,4,160.00,105.60,0.00,640.00
ORD00091182,OI000492648,ITEM0138,4,270.00,108.52,0.00,1080.00
ORD00091182,OI000492649,ITEM0157,2,770.00,314.38,0.00,1540.00
ORD00091183,OI000492650,ITEM0057,2,670.00,446.99,0.00,1340.00
ORD00091183,OI000492651,ITEM0061,2,980.00,363.74,0.00,1960.00
ORD00091183,OI000492652,ITEM0098,1,1220.00,521.65,0.00,1220.00
ORD00091183,OI000492653,ITEM0138,2,270.00,108.52,0.00,540.00
ORD00091183,OI000492654,ITEM0140,5,450.00,65.77,0.00,2250.00
ORD00091184,OI000492655,ITEM0004,2,600.00,214.30,142.86,1057.14
ORD00091184,OI000492656,ITEM0130,2,240.00,88.41,57.14,422.86
ORD00091184,OI000492657,ITEM0138,3,270.00,108.52,0.00,810.00
ORD00091184,OI000492658,ITEM0148,3,320.00,208.57,0.00,960.00
ORD00091185,OI000492659,ITEM0005,9,420.00,149.00,0.00,3780.00
ORD00091185,OI000492660,ITEM0062,1,670.00,350.53,0.00,670.00
ORD00091185,OI000492661,ITEM0067,-2,320.00,108.16,0.00,640.00
ORD00091185,OI000492662,ITEM0155,1,210.00,93.65,0.00,210.00
ORD00091185,OI000492663,ITEM0157,3,770.00,314.38,0.00,2310.00
ORD00091186,OI000492664,ITEM0004,3,600.00,214.30,0.00,1800.00
ORD00091186,OI000492665,ITEM0023,2,470.00,200.14,0.00,940.00
ORD00091186,OI000492666,ITEM0048,1,1460.00,572.91,0.00,1460.00
ORD00091187,OI000492667,ITEM0026,1,540.00,239.70,0.00,540.00
ORD00091187,OI000492668,ITEM0066,1,950.00,343.77,0.00,950.00
ORD00091187,OI000492669,ITEM0076,1,720.00,281.82,0.00,720.00
ORD00091187,OI000492670,ITEM0081,2,1510.00,1047.44,0.00,3020.00
ORD00091187,OI000492671,ITEM0098,2,1220.00,521.65,0.00,2440.00
ORD00091188,OI000492672,ITEM0014,2,470.00,180.01,0.00,940.00
ORD00091188,OI000492673,ITEM0027,3,440.00,144.90,0.00,1320.00
ORD00091188,OI000492674,ITEM0031,1,1100.00,364.08,0.00,1100.00
ORD00091188,OI000492675,ITEM0050,3,1720.00,751.10,0.00,5160.00
ORD00091188,OI000492676,ITEM0058,1,1210.00,378.58,0.00,1210.00
ORD00091188,OI000492677,ITEM0127,3,500.00,76.86,0.00,1500.00
ORD00091188,OI000492678,ITEM0141,2,510.00,166.18,0.00,1020.00
ORD00091189,OI000492679,ITEM0024,1,790.00,275.47,0.00,790.00
ORD00091189,OI000492680,ITEM0068,1,680.00,470.19,0.00,680.00
ORD00091189,OI000492681,ITEM0142,1,780.00,244.33,0.00,780.00
ORD00091189,OI000492682,ITEM0145,2,350.00,144.29,0.00,700.00
