order_id,order_item_id,item_id,quantity,unit_price,unit_cost,discount_amount,line_total
ORD00127910,OI000693857,ITEM0049,2,2660.00,1132.57,0.00,5320.00
ORD00127910,OI000693858,ITEM0057,1,690.00,468.22,0.00,690.00
ORD00127910,OI000693859,ITEM0135,1,105.00,69.46,0.00,105.00
ORD00127910,OI000693860,ITEM0138,5,265.00,113.51,0.00,1325.00
ORD00127911,OI000693861,ITEM0006,2,770.00,296.28,0.00,1540.00
ORD00127911,OI000693862,ITEM0050,1,1770.00,776.26,0.00,1770.00
ORD00127911,OI000693863,ITEM0067,1,320.00,108.16,0.00,320.00
ORD00127911,OI000693864,ITEM0081,2,1510.00,1047.44,0.00,3020.00
ORD00127911,OI000693865,ITEM0112,1,310.00,140.73,0.00,310.00
ORD00127911,OI000693866,ITEM0124,1,190.00,131.48,0.00,190.00
ORD00127912,OI000693867,ITEM0003,1,400.00,142.17,0.00,400.00
ORD00127912,OI000693868,ITEM0045,1,1530.00,595.53,0.00,1530.00
ORD00127912,OI000693869,ITEM0122,1,690.00,295.82,0.00,690.00
ORD00127912,OI000693870,ITEM0134,2,165.00,108.74,0.00,330.00
ORD00127913,OI000693871,ITEM0004,2,620.00,220.14,0.00,1240.00
ORD00127913,OI000693872,ITEM0049,2,2660.00,1132.57,0.00,5320.00
ORD00127913,OI000693873,ITEM0068,3,680.00,470.19,0.00,2040.00
ORD00127913,OI000693874,ITEM0088,1,1710.00,651.22,0.00,1710.00
ORD00127913,OI000693875,ITEM0092,1,1410.00,465.66,0.00,1410.00
ORD00127913,OI000693876,ITEM0098,1,1220.00,521.65,0.00,1220.00
ORD00127913,OI000693877,ITEM0135,2,105.00,69.46,0.00,210.00
ORD00127913,OI000693878,ITEM0151,4,65.00,45.19,0.00,260.00
ORD00127913,OI000693879,ITEM0160,1,105.00,47.30,0.00,105.00
ORD00127914,OI000693880,ITEM0004,1,620.00,220.14,0.00,620.00
ORD00127914,OI000693881,ITEM0036,3,840.00,338.10,0.00,2520.00
ORD00127914,OI000693882,ITEM0052,1,800.00,314.45,0.00,800.00
ORD00127914,OI000693883,ITEM0067,1,320.00,108.16,0.00,320.00
ORD00127914,OI000693884,ITEM0074,1,1230.00,548.77,0.00,1230.00
ORD00127914,OI000693885,ITEM0121,1,370.00,125.92,0.00,370.00
ORD00127914,OI000693886,ITEM0127,3,500.00,76.86,0.00,1500.00
ORD00127915,OI000693887,ITEM0066,1,950.00,343.77,0.00,950.00
ORD00127915,OI000693888,ITEM0092,1,1410.00,465.66,0.00,1410.00
ORD00127916,OI000693889,ITEM0013,1,420.00,179.48,0.00,420.00
ORD00127916,OI000693890,ITEM0045,1,1530.00,595.53,0.00,1530.00
ORD00127916,OI000693891,ITEM0046,4,2820.00,1115.76,0.00,11280.00
ORD00127916,OI000693892,ITEM0057,1,690.00,468.22,0.00,690.00
ORD00127916,OI000693893,ITEM0081,1,1510.00,1047.44,0.00,1510.00
ORD00127916,OI000693894,ITEM0154,3,370.00,126.03,0.00,1110.00
ORD00127917,OI000693895,ITEM0001,3,270.00,95.57,0.00,810.00
ORD00127917,OI000693896,ITEM0004,1,620.00,220.14,0.00,620.00
ORD00127917,OI000693897,ITEM0123,1,330.00,138.90,0.00,330.00
ORD00127917,OI000693898,ITEM0148,2,350.00,208.57,0.00,700.00
ORD00127917,OI000693899,ITEM0149,2,380.00,173.20,0.00,760.00
ORD00127917,OI000693900,ITEM0151,2,70.00,45.19,0.00,140.00
ORD00127918,OI000693901,ITEM0006,1,770.00,296.28,0.00,770.00
ORD00127918,OI000693903,ITEM0068,1,0.00,470.19,0.00,680.00
ORD00127918,OI000693904,ITEM0124,2,190.00,131.48,0.00,380.00
ORD00127918,OI000693905,ITEM0159,2,460.00,192.62,0.00,920.00
ORD00127920,OI000693909,ITEM0003,2,400.00,142.17,0.00,800.00
ORD00127920,OI000693910,ITEM0026,1,570.00,245.78,0.00,570.00
ORD00127920,OI000693911,ITEM0037,1,2380.00,995.51,0.00,2380.00
ORD00127920,OI000693912,ITEM0140,1,460.00,67.98,0.00,460.00
ORD00127920,OI000693913,ITEM0151,2,65.00,45.19,0.00,130.00
ORD00127920,OI000693914,ITEM0155,1,220.00,95.85,0.00,220.00
ORD00127921,OI000693915,ITEM0067,2,320.00,108.16,0.00,640.00
ORD00127921,OI000693916,ITEM0109,1,1500.00,513.48,0.00,1500.00
ORD00127921,OI000693917,ITEM0135,2,105.00,69.46,0.00,210.00
ORD00127921,OI000693918,ITEM0143,1,470.00,187.60,0.00,470.00
ORD00127921,OI000693919,ITEM0148,2,320.00,208.57,0.00,640.00
ORD00127922,OI000693920,ITEM0071,2,710.00,267.43,250.00,1170.00
ORD00127922,OI000693921,ITEM0135,1,105.00,69.46,0.00,105.00
ORD00127922,OI000693922,ITEM0148,2,320.00,208.57,0.00,640.00
ORD00127923,OI000693923,ITEM0004,1,620.00,220.14,0.00,620.00
ORD00127923,OI000693924,ITEM0027,1,420.00,144.90,0.00,420.00
ORD00127923,OI000693925,ITEM0057,1,690.00,468.22,0.00,690.00
ORD00127923,OI000693926,ITEM0081,1,1510.00,1047.44,0.00,1510.00
ORD00127923,OI000693927,ITEM0138,1,265.00,113.51,0.00,265.00
ORD00127923,OI000693928,ITEM0147,5,460.00,154.20,0.00,2300.00
ORD00127923,OI000693929,ITEM0148,1,320.00,208.57,0.00,320.00
ORD00127924,OI000693930,ITEM0003,3,400.00,142.17,0.00,1200.00
ORD00127924,OI000693931,ITEM0102,1,1340.00,625.27,0.00,1340.00
ORD00127924,OI000693932,ITEM0134,2,165.00,108.74,0.00,330.00
