order_id,order_item_id,item_id,quantity,unit_price,unit_cost,discount_amount,line_total
ORD00105180,OI000569334,ITEM0006,1,770.00,296.28,65.81,704.19
ORD00105180,OI000569335,ITEM0013,2,420.00,179.48,71.79,768.21
ORD00105180,OI000569336,ITEM0048,1,1460.00,572.91,0.00,1460.00
ORD00105180,OI000569337,ITEM0124,1,190.00,131.48,16.24,173.76
ORD00105180,OI000569338,ITEM0129,1,540.00,183.07,46.15,493.85
ORD00105180,OI000569339,ITEM0134,3,160.00,105.60,0.00,480.00
ORD00105180,OI000569340,ITEM0151,2,60.00,43.08,0.00,120.00
ORD00105305,OI000570034,ITEM0023,1,470.00,200.14,0.00,470.00
ORD00105305,OI000570035,ITEM0028,2,410.00,160.88,0.00,820.00
ORD00105305,OI000570036,ITEM0057,1,670.00,446.99,0.00,670.00
ORD00105305,OI000570037,ITEM0094,1,1500.00,682.35,0.00,1500.00
ORD00105305,OI000570038,ITEM0135,2,105.00,69.46,0.00,210.00
ORD00105305,OI000570039,ITEM0136,1,530.00,167.58,0.00,530.00
ORD00105305,OI000570040,ITEM0137,1,330.00,112.52,0.00,330.00
ORD00105815,OI000572858,ITEM0045,2,1530.00,595.53,1530.00,1530.00
ORD00105815,OI000572859,ITEM0049,2,2540.00,1107.09,2540.00,2540.00
ORD00107849,OI000583827,ITEM0032,2,780.00,356.48,780.00,780.00
ORD00107849,OI000583827,ITEM0032,2,780.00,356.48,780.00,780.00
ORD00107849,OI000583828,ITEM0033,2,900.00,299.82,900.00,900.00
ORD00107849,OI000583829,ITEM0037,1,2310.00,972.25,0.00,2310.00
ORD00107849,OI000583830,,2,1530.00,595.53,1530.00,1530.00
ORD00107849,OI000583831,ITEM0051,2,680.00,266.66,680.00,680.00
ORD00107849,OI000583832,ITEM0075,1,630.00,269.61,0.00,630.00
ORD00107849,OI000583833,ITEM0138,2,270.00,108.52,0.00,540.00
ORD00107849,OI000583834,ITEM0149,2,370.00,165.96,0.00,740.00
ORD00107858,OI000583878,ITEM0011,2,990.00,332.30,0.00,1980.00
ORD00107858,OI000583879,ITEM0033,4,900.00,299.82,1800.00,1800.00
ORD00107858,OI000583880,ITEM0036,5,840.00,338.10,0.00,4200.00
ORD00107858,OI000583881,ITEM0051,2,730.00,266.66,730.00,730.00
ORD00107858,OI000583882,ITEM0134,1,160.00,105.60,0.00,160.00
ORD00107858,OI000583883,ITEM0135,4,105.00,69.46,0.00,420.00
ORD00109391,OI000592252,ITEM0034,1,1220.00,445.69,0.00,1220.00
ORD00109391,OI000592253,ITEM0045,3,1530.00,595.53,0.00,4590.00
ORD00109391,OI000592254,ITEM0112,1,310.00,140.73,0.00,310.00
ORD00110377,OI000597648,ITEM0033,1,900.00,299.82,0.00,900.00
ORD00110377,OI000597649,ITEM0046,3,2740.00,1088.75,0.00,8220.00
ORD00110377,OI000597650,ITEM0073,1,850.00,331.31,0.00,850.00
ORD00110377,OI000597651,ITEM0089,1,2070.00,892.05,0.00,2070.00
ORD00110377,OI000597652,ITEM0136,1,490.00,167.58,0.00,490.00
ORD00110377,OI000597653,ITEM0160,2,105.00,46.24,0.00,210.00
ORD00111416,OI000603347,ITEM0051,2,680.00,266.66,680.00,680.00
ORD00111416,OI000603348,ITEM0068,2,680.00,470.19,0.00,1360.00
ORD00111416,OI000603349,ITEM0130,1,240.00,88.41,0.00,240.00
ORD00111416,OI000603350,ITEM0134,4,160.00,105.60,0.00,640.00
ORD00111416,OI000603351,ITEM0136,3,490.00,167.58,0.00,1470.00
ORD00111416,OI000603352,ITEM0138,1,270.00,108.52,0.00,270.00
ORD00111416,OI000603353,ITEM0140,2,450.00,65.77,0.00,900.00
ORD00113193,OI000612995,ITEM0048,2,1460.00,572.91,1460.00,1460.00
ORD00113193,OI000612996,ITEM0049,2,2540.00,1107.09,2540.00,2540.00
ORD00113193,OI000612997,ITEM0119,2,470.00,169.51,0.00,940.00
ORD00113193,OI000612998,ITEM0155,1,210.00,93.65,0.00,210.00
ORD00113193,OI000612999,ITEM0156,1,125.00,46.27,0.00,125.00
ORD00115668,OI000626678,ITEM0027,1,440.00,144.90,0.00,440.00
ORD00115668,OI000626679,ITEM0045,2,1530.00,595.53,1530.00,1530.00
ORD00115668,OI000626680,ITEM0048,2,1460.00,572.91,1460.00,1460.00
ORD00115668,OI000626681,ITEM0112,1,310.00,140.73,0.00,310.00
ORD00119753,OI000649067,ITEM0003,1,380.00,139.35,0.00,380.00
ORD00119753,OI000649068,ITEM0012,2,900.00,402.60,0.00,1800.00
ORD00119753,OI000649069,ITEM0023,2,470.00,200.14,0.00,940.00
ORD00119753,OI000649070,ITEM0091,1,1850.00,702.28,0.00,1850.00
ORD00119753,OI000649071,ITEM0126,2,155.00,69.21,0.00,310.00
ORD00119753,OI000649072,ITEM0143,2,460.00,180.93,0.00,920.00
ORD00119753,OI000649073,ITEM0149,3,370.00,165.96,0.00,1110.00
ORD00119753,OI000649074,ITEM0151,2,65.00,43.08,0.00,130.00
ORD00120204,OI000651566,ITEM0004,1,600.00,214.30,0.00,600.00
ORD00120204,OI000651567,ITEM0059,2,730.00,317.89,0.00,1460.00
ORD00120204,OI000651568,ITEM0071,1,680.00,259.12,0.00,680.00
ORD00120204,OI000651569,ITEM0136,2,490.00,167.58,0.00,980.00
ORD00120204,OI000651570,ITEM0138,1,270.00,108.52,0.00,270.00
ORD00121934,OI000661154,ITEM0004,1,600.00,214.30,0.00,600.00
ORD00121934,OI000661155,ITEM0065,2,1300.00,489.16,0.00,2600.00
ORD00121934,OI000661156,ITEM0074,1,1200.00,536.56,0.00,1200.00
ORD00121934,OI000661157,ITEM0134,5,160.00,105.60,0.00,800.00
ORD00121934,OI000661158,ITEM0136,3,490.00,167.58,0.00,1470.00
ORD00121934,OI000661159,ITEM0138,2,270.00,108.52,0.00,540.00
ORD00121934,OI000661160,ITEM0146,1,580.00,200.95,0.00,580.00
ORD00121934,OI000661161,ITEM0151,2,60.00,43.08,0.00,120.00
ORD00121934,OI000661162,ITEM0155,1,210.00,93.65,0.00,210.00
ORD00121934,OI000661163,ITEM0157,2,770.00,314.38,0.00,1540.00
ORD00121934,OI000661163,ITEM0157,2,770.00,314.38,0.00,1540.00
ORD00125622,OI000681430,ITEM0010,1,1350.00,552.35,0.00,1350.00
ORD00125622,OI000681431,ITEM0033,1,900.00,299.82,0.00,900.00
ORD00125622,OI000681432,ITEM0057,1,670.00,446.99,0.00,670.00
ORD00125622,OI000681433,ITEM0092,1,1410.00,465.66,0.00,1410.00
ORD00125622,OI000681434,ITEM0148,2,350.00,208.57,0.00,700.00
ORD00125890,OI000682913,ITEM0019,1,390.00,154.84,0.00,390.00
ORD00125890,OI000682914,ITEM0026,2,540.00,239.70,0.00,1080.00
ORD00125890,OI000682915,ITEM0035,1,960.00,403.00,0.00,960.00
ORD00125890,OI000682916,ITEM0067,1,320.00,108.16,0.00,320.00
ORD00125890,OI000682917,ITEM0081,1,1510.00,1047.44,0.00,1510.00
ORD00125890,OI000682918,ITEM0148,1,350.00,208.57,0.00,350.00
ORD00125890,OI000682919,ITEM0160,4,105.00,46.24,0.00,420.00
ORD00127919,OI000693906,ITEM0086,1,1380.00,560.08,0.00,1380.00
ORD00127919,OI000693907,ITEM0134,1,165.00,108.74,0.00,165.00
ORD00127919,OI000693908,ITEM0146,1,610.00,207.34,0.00,610.00
ORD00128911,OI000699260,ITEM0004,1,620.00,220.14,0.00,620.00
ORD00128911,OI000699261,ITEM0125,2,300.00,124.33,0.00,600.00
ORD00128911,OI000699262,ITEM0138,1,265.00,113.51,0.00,265.00
ORD00128911,OI000699263,,2,320.00,208.57,0.00,640.00
ORD00131014,OI000710788,ITEM0005,1,420.00,149.00,0.00,420.00
ORD00131014,OI000710789,ITEM0013,2,420.00,179.48,0.00,840.00
ORD00131014,OI000710789,ITEM0013,2,420.00,179.48,0.00,840.00
ORD00131014,OI000710790,ITEM0033,1,940.00,306.02,0.00,940.00
ORD00131014,OI000710791,ITEM0048,1,1520.00,597.64,0.00,1520.00
ORD00131014,OI000710792,ITEM0049,2,2660.00,1132.57,0.00,5320.00
ORD00131014,OI000710793,ITEM0066,1,950.00,343.77,0.00,950.00
ORD00131014,OI000710794,ITEM0130,3,250.00,91.80,0.00,750.00
ORD00131014,OI000710795,ITEM0154,2,370.00,126.03,0.00,740.00
ORD00132220,OI000717326,ITEM0013,2,420.00,179.48,0.00,840.00
ORD00132220,OI000717327,ITEM0057,2,690.00,468.22,0.00,1380.00
ORD00132220,OI000717328,ITEM0102,1,1340.00,625.27,0.00,1340.00
ORD00132220,OI000717329,ITEM0147,1,460.00,154.20,0.00,460.00
ORD00133247,OI000722968,ITEM0004,3,620.00,220.14,0.00,1860.00
ORD00133247,OI000722969,ITEM0035,1,1000.00,418.08,0.00,1000.00
ORD00133247,OI000722970,ITEM0062,1,670.00,350.53,0.00,670.00
ORD00133247,OI000722971,ITEM0068,3,680.00,470.19,250.00,1790.00
ORD00133247,OI000722972,ITEM0092,1,1410.00,465.66,0.00,1410.00
ORD00133911,OI000726505,ITEM0059,1,730.00,317.89,0.00,730.00
ORD00133911,OI000726506,ITEM0068,1,680.00,470.19,0.00,680.00
ORD00133911,OI000726507,ITEM0091,1,1920.00,724.96,0.00,1920.00
ORD00133911,OI000726508,ITEM0137,1,310.00,112.52,0.00,310.00
ORD00133911,OI000726509,ITEM0159,1,460.00,192.62,0.00,460.00
ORD00134586,OI000730256,ITEM0003,1,400.00,142.17,0.00,400.00
ORD00134586,OI000730257,ITEM0044,1,1480.00,512.67,0.00,1480.00
ORD00134586,OI000730257,ITEM0044,1,1480.00,512.67,0.00,1480.00
ORD00134586,OI000730258,ITEM0050,1,1770.00,776.26,0.00,1770.00
ORD00134586,OI000730259,ITEM0072,1,790.00,332.55,0.00,790.00
ORD00134586,OI000730260,ITEM0073,1,850.00,331.31,0.00,850.00
ORD00135473,OI000735118,ITEM0003,2,400.00,142.17,0.00,800.00
ORD00135473,OI000735119,ITEM0109,1,1500.00,513.48,0.00,1500.00
ORD00135473,OI000735120,ITEM0112,1,310.00,140.73,0.00,310.00
ORD00135473,OI000735121,ITEM0117,1,930.00,145.29,0.00,930.00
ORD00135473,OI000735122,ITEM0134,1,165.00,108.74,0.00,165.00
ORD00147090,OI000798914,ITEM0013,1,400.00,179.48,0.00,400.00
ORD00147090,OI000798915,ITEM0021,2,450.00,184.70,0.00,900.00
ORD00147090,OI000798916,ITEM0064,1,550.00,191.14,0.00,550.00
ORD00147090,OI000798917,ITEM0119,3,470.00,169.51,0.00,1410.00
ORD00147090,OI000798918,ITEM0149,2,380.00,173.20,0.00,760.00
ORD00147090,OI000798919,ITEM0154,1,370.00,126.03,0.00,370.00
ORD00147090,OI000798920,ITEM0159,4,460.00,192.62,0.00,1840.00
ORD00149064,OI000809644,ITEM0005,1,420.00,149.00,0.00,420.00
ORD00149064,OI000809645,ITEM0021,1,450.00,184.70,0.00,450.00
ORD00149064,OI000809646,ITEM0036,1,840.00,338.10,0.00,840.00
ORD00149064,OI000809647,ITEM0105,1,2660.00,878.39,0.00,2660.00
ORD00149064,OI000809648,ITEM0139,2,410.00,69.54,0.00,820.00
ORD00152197,OI000826778,ITEM0003,4,380.00,142.17,0.00,1520.00
ORD00152197,OI000826779,ITEM0039,2,980.00,450.35,0.00,1960.00
ORD00152197,OI000826780,ITEM0081,2,1510.00,1047.44,0.00,3020.00
ORD00152197,OI000826781,ITEM0098,3,1220.00,521.65,0.00,3660.00
ORD00152197,OI000826782,ITEM0138,2,265.00,113.51,0.00,530.00
ORD00152197,OI000826783,ITEM0141,4,510.00,166.18,0.00,2040.00
ORD00152197,OI000826784,ITEM0160,2,105.00,47.30,0.00,210.00
ORD00152740,OI000829745,ITEM0003,2,380.00,142.17,0.00,760.00
ORD00152740,OI000829746,ITEM0088,1,1710.00,651.22,0.00,1710.00
ORD00154747,OI000840627,ITEM0134,2,165.00,108.74,0.00,330.00
ORD00154747,OI000840628,ITEM0135,2,105.00,69.46,0.00,210.00
ORD00154747,OI000840629,ITEM0136,4,480.00,175.82,0.00,1920.00
ORD00154747,OI000840630,ITEM0148,3,320.00,208.57,0.00,960.00
