order_id,order_item_id,item_id,quantity,unit_price,unit_cost,discount_amount,line_total
ORD00053222,OI000287064,ITEM0013,1,400.00,179.48,0.00,400.00
ORD00053222,OI000287065,ITEM0067,2,320.00,108.16,0.00,640.00
ORD00053222,OI000287066,ITEM0068,3,680.00,470.19,0.00,2040.00
ORD00053222,OI000287067,ITEM0070,1,1440.00,627.42,0.00,1440.00
ORD00053222,OI000287068,ITEM0081,2,1510.00,1047.44,1510.00,1510.00
ORD00053222,OI000287068,ITEM0081,2,1510.00,1047.44,1510.00,1510.00
ORD00053222,OI000287069,ITEM0087,2,3360.00,1425.09,3360.00,3360.00
ORD00053222,OI000287070,ITEM0152,4,95.00,38.94,0.00,380.00
ORD00056366,OI000304039,ITEM0047,1,1780.00,627.28,0.00,1780.00
ORD00056366,OI000304040,ITEM0051,1,730.00,266.66,0.00,730.00
ORD00056366,OI000304041,ITEM0119,2,470.00,169.51,0.00,940.00
ORD00056366,OI000304042,ITEM0134,4,160.00,105.60,0.00,640.00
ORD00056366,OI000304043,ITEM0135,5,105.00,69.46,0.00,525.00
ORD00056366,OI000304044,ITEM0137,1,330.00,112.52,0.00,330.00
ORD00056366,OI000304045,ITEM0138,9,270.00,108.52,0.00,2430.00
ORD00056366,OI000304046,ITEM0151,4,65.00,43.08,0.00,260.00
ORD00056930,OI000307143,ITEM0004,2,570.00,214.30,0.00,1140.00
ORD00056930,OI000307144,ITEM0048,4,1460.00,572.91,0.00,5840.00
ORD00056930,OI000307145,ITEM0151,4,65.00,43.08,0.00,260.00
ORD00056930,OI000307146,ITEM0155,2,210.00,93.65,0.00,420.00
ORD00059301,OI000320001,ITEM0027,1,440.00,144.90,0.00,440.00
ORD00059301,OI000320002,ITEM0041,1,1250.00,495.95,0.00,1250.00
ORD00059301,OI000320003,ITEM0065,1,1300.00,489.16,0.00,1300.00
ORD00059301,OI000320004,ITEM0082,2,1600.00,687.45,0.00,3200.00
ORD00059301,OI000320005,ITEM0145,1,320.00,144.29,0.00,320.00
ORD00063260,OI000341376,ITEM0043,3,5110.00,2066.57,0.00,15330.00
