order_id,order_item_id,item_id,quantity,unit_price,unit_cost,discount_amount,line_total
ORD00001263,OI000006746,ITEM0043,2,4800.00,1920.49,0.00,9600.00
ORD00001263,OI000006747,ITEM0058,1,950.00,355.70,0.00,950.00
ORD00001263,OI000006748,ITEM0113,1,470.00,182.39,0.00,470.00
ORD00001263,OI000006749,ITEM0129,1,550.00,174.84,0.00,550.00
ORD00001263,OI000006750,ITEM0132,2,380.00,152.72,0.00,760.00
ORD00001263,OI000006751,ITEM0137,2,300.00,106.56,0.00,600.00
ORD00001263,OI000006752,ITEM0149,1,350.00,156.59,0.00,350.00
ORD00001263,OI000006753,ITEM0152,2,90.00,36.25,0.00,180.00
ORD00001263,OI000006754,ITEM0157,1,750.00,296.36,0.00,750.00
ORD00001352,OI000007243,ITEM0022,1,480.00,164.43,0.00,480.00
ORD00001352,OI000007244,ITEM0049,1,2450.00,1027.31,0.00,2450.00
ORD00001352,OI000007245,ITEM0058,1,950.00,355.70,0.00,950.00
ORD00001352,OI000007246,ITEM0077,3,750.00,276.70,0.00,2250.00
ORD00001352,OI000007247,ITEM0148,8,300.00,200.34,0.00,2400.00
ORD00001352,OI000007248,ITEM0151,1,60.00,40.23,0.00,60.00
ORD00002907,OI000015574,ITEM0022,3,480.00,164.43,216.00,1224.00
ORD00002907,OI000015575,ITEM0042,1,5500.00,2384.10,825.00,4675.00
ORD00002907,OI000015576,ITEM0070,1,1350.00,591.21,202.50,1147.50
ORD00002907,OI000015577,ITEM0081,3,1450.00,986.58,652.50,3697.50
ORD00002907,OI000015578,ITEM0102,2,1360.00,584.85,408.00,2312.00
ORD00002907,OI000015579,ITEM0147,1,440.00,139.41,66.00,374.00
ORD00002907,OI000015580,ITEM0152,4,90.00,36.25,54.00,306.00
ORD00005914,OI000031814,ITEM0043,1,4800.00,1920.49,0.00,4800.00
ORD00005914,OI000031815,ITEM0049,1,2450.00,1027.31,0.00,2450.00
ORD00005914,OI000031816,ITEM0121,1,350.00,114.60,0.00,350.00
ORD00007083,OI000038167,ITEM0088,1,1600.00,606.50,0.00,1600.00
ORD00007083,OI000038168,ITEM0130,2,220.00,84.83,88.00,352.00
ORD00007083,OI000038169,ITEM0151,1,60.00,40.23,0.00,60.00
ORD00016259,OI000087492,ITEM0033,1,850.00,287.18,0.00,850.00
ORD00016259,OI000087493,ITEM0067,3,300.00,102.15,0.00,900.00
ORD00016259,OI000087494,ITEM0082,1,1500.00,645.85,0.00,1500.00
ORD00016259,OI000087495,ITEM0150,5,120.00,45.55,0.00,600.00
ORD00016259,OI000087496,ITEM0153,2,40.00,15.78,0.00,80.00
ORD00017241,OI000092752,ITEM0041,3,1200.00,476.05,0.00,3600.00
ORD00017241,OI000092753,ITEM0075,2,630.00,269.61,0.00,1260.00
ORD00017241,OI000092754,ITEM0102,1,1360.00,584.85,0.00,1360.00
ORD00017241,OI000092755,ITEM0122,1,690.00,295.82,0.00,690.00
ORD00017241,OI000092756,ITEM0132,1,380.00,152.72,0.00,380.00
ORD00017241,OI000092757,ITEM0151,2,60.00,40.23,0.00,120.00
ORD00019917,OI000107275,ITEM0009,1,470.00,178.25,0.00,470.00
ORD00019917,OI000107276,ITEM0021,1,420.00,168.96,0.00,420.00
ORD00019917,OI000107277,ITEM0040,1,700.00,247.06,0.00,700.00
ORD00019917,OI000107278,ITEM0102,1,1360.00,584.85,0.00,1360.00
ORD00019917,OI000107279,ITEM0151,3,60.00,40.23,0.00,180.00
ORD00023995,OI000129350,ITEM0013,1,400.00,179.48,0.00,400.00
ORD00023995,OI000129351,ITEM0061,2,950.00,345.20,0.00,1900.00
ORD00023995,OI000129352,ITEM0109,1,1450.00,490.96,0.00,1450.00
ORD00023995,OI000129353,ITEM0121,1,360.00,121.95,0.00,360.00
ORD00023995,OI000129354,ITEM0124,1,180.00,123.74,0.00,180.00
ORD00023995,OI000129355,ITEM0125,2,295.00,115.01,0.00,590.00
ORD00023995,OI000129356,ITEM0134,1,160.00,105.60,0.00,160.00
ORD00023995,OI000129357,ITEM0160,4,100.00,44.23,0.00,400.00
ORD00026056,OI000140404,ITEM0061,2,950.00,345.20,0.00,1900.00
ORD00026056,OI000140405,ITEM0075,1,630.00,269.61,0.00,630.00
ORD00026056,OI000140406,ITEM0081,3,1450.00,986.58,0.00,4350.00
ORD00026056,OI000140407,ITEM0092,1,1190.00,465.66,0.00,1190.00
ORD00026056,OI000140408,ITEM0129,3,550.00,174.84,0.00,1650.00
ORD00027530,OI000148241,ITEM0012,2,900.00,402.60,0.00,1800.00
ORD00027530,OI000148242,ITEM0054,2,1280.00,409.33,0.00,2560.00
ORD00027530,OI000148243,ITEM0136,3,470.00,167.58,0.00,1410.00
ORD00027530,OI000148244,ITEM0140,4,450.00,65.77,0.00,1800.00
ORD00027530,OI000148245,ITEM0151,1,60.00,40.23,0.00,60.00
ORD00027530,OI000148246,ITEM0159,3,450.00,181.98,0.00,1350.00
ORD00027701,OI000149200,ITEM0023,1,470.00,200.14,0.00,470.00
ORD00027701,OI000149201,ITEM0036,1,800.00,317.74,0.00,800.00
ORD00027701,OI000149202,ITEM0154,3,350.00,118.60,0.00,1050.00
ORD00028255,OI000152115,ITEM0102,3,1360.00,584.85,0.00,4080.00
ORD00028255,OI000152116,ITEM0131,1,350.00,145.91,0.00,350.00
ORD00028255,OI000152117,ITEM0135,1,105.00,69.46,0.00,105.00
ORD00028255,OI000152118,ITEM0156,1,120.00,43.10,0.00,120.00
ORD00029007,OI000156129,ITEM0015,1,500.00,174.09,0.00,500.00
ORD00029007,OI000156130,ITEM0033,2,850.00,287.18,0.00,1700.00
ORD00029007,OI000156131,ITEM0081,1,1450.00,986.58,0.00,1450.00
ORD00029007,OI000156132,ITEM0109,1,1450.00,490.96,0.00,1450.00
ORD00029007,OI000156133,ITEM0143,1,540.00,180.93,0.00,540.00
ORD00029007,OI000156134,ITEM0148,3,300.00,200.34,0.00,900.00
ORD00029007,OI000156135,ITEM0154,2,350.00,118.60,0.00,700.00
ORD00029007,OI000156136,ITEM0155,2,200.00,88.60,0.00,400.00
ORD00029979,OI000161275,ITEM0059,2,700.00,294.46,0.00,1400.00
ORD00029979,OI000161276,ITEM0061,1,950.00,345.20,0.00,950.00
ORD00029979,OI000161277,ITEM0069,1,900.00,391.06,0.00,900.00
ORD00029979,OI000161278,ITEM0086,1,1300.00,531.95,0.00,1300.00
ORD00029979,OI000161279,ITEM0133,1,170.00,73.21,0.00,170.00
ORD00029979,OI000161280,ITEM0148,3,300.00,200.34,0.00,900.00
ORD00032862,OI000176967,ITEM0057,1,650.00,425.65,0.00,650.00
ORD00032862,OI000176968,ITEM0068,1,680.00,470.19,0.00,680.00
ORD00033666,OI000181252,ITEM0044,1,1350.00,462.06,0.00,1350.00
ORD00033666,OI000181253,ITEM0053,1,1300.00,578.78,0.00,1300.00
ORD00033666,OI000181254,ITEM0054,1,1220.00,409.33,0.00,1220.00
ORD00033666,OI000181255,ITEM0066,2,900.00,324.79,0.00,1800.00
ORD00033666,OI000181256,ITEM0117,1,910.00,139.74,0.00,910.00
ORD00033666,OI000181257,ITEM0151,3,60.00,40.23,0.00,180.00
ORD00035239,OI000189745,ITEM0040,1,700.00,247.06,0.00,700.00
ORD00035239,OI000189746,ITEM0055,2,680.00,227.76,0.00,1360.00
ORD00035239,OI000189747,ITEM7390,2,1250.00,459.18,0.00,2500.00
ORD00035498,OI000191122,ITEM0029,1,1030.00,312.12,0.00,1030.00
ORD00035498,OI000191123,ITEM0044,3,1460.00,462.06,0.00,4380.00
ORD00035498,OI000191124,ITEM0058,3,950.00,355.70,0.00,2850.00
ORD00035498,OI000191125,ITEM0063,1,550.00,230.52,0.00,550.00
ORD00035498,OI000191126,ITEM0129,3,520.00,174.84,0.00,1560.00
ORD00035498,OI000191127,ITEM0137,3,310.00,112.52,0.00,930.00
ORD00035498,OI000191128,ITEM0148,3,320.00,200.34,0.00,960.00
ORD00038441,OI000207013,ITEM0086,1,1380.00,560.08,0.00,1380.00
ORD00038441,OI000207014,ITEM0138,1,260.00,108.52,0.00,260.00
ORD00039446,OI000212626,ITEM0036,1,840.00,338.10,0.00,840.00
ORD00039446,OI000212627,ITEM0057,1,670.00,446.99,0.00,670.00
ORD00039446,OI000212628,ITEM0125,4,290.00,119.62,0.00,1160.00
ORD00039446,OI000212629,ITEM0134,-3,160.00,105.60,0.00,480.00
ORD00039446,OI000212630,ITEM0135,1,105.00,69.46,0.00,105.00
ORD00039446,OI000212631,ITEM0146,2,580.00,200.95,0.00,1160.00
ORD00040585,OI000218801,ITEM0023,1,470.00,200.14,0.00,470.00
ORD00040585,OI000218802,ITEM0057,1,670.00,446.99,0.00,670.00
ORD00040585,OI000218803,ITEM0121,1,360.00,121.95,0.00,360.00
