order_id,order_item_id,item_id,quantity,unit_price,unit_cost,discount_amount,line_total
ORD00000001,OI000000001,ITEM0033,2,850.00,287.18,255.00,1445.00
ORD00000001,OI000000002,ITEM0048,1,1400.00,543.12,210.00,1190.00
ORD00000001,OI000000003,ITEM0051,1,650.00,249.59,97.50,552.50
ORD00000001,OI000000004,ITEM0056,1,1350.00,447.39,202.50,1147.50
ORD00000001,OI000000005,ITEM0059,4,700.00,294.46,420.00,2380.00
ORD00000001,OI000000006,ITEM0076,3,700.00,267.62,315.00,1785.00
ORD00000001,OI000000007,ITEM0118,3,700.00,312.06,315.00,1785.00
ORD00000001,OI000000008,,1,440.00,139.41,66.00,374.00
ORD00000001,OI000000009,ITEM0151,1,60.00,40.23,9.00,51.00
ORD00000002,OI000000010,ITEM0045,1,1450.00,570.49,0.00,1450.00
ORD00000002,OI000000011,ITEM0062,1,750.00,327.59,0.00,750.00
ORD00000002,OI000000012,ITEM0129,4,550.00,174.84,0.00,2200.00
ORD00000003,OI000000013,ITEM0018,1,580.00,222.66,0.00,580.00
ORD00000003,OI000000014,ITEM0037,2,2200.00,927.83,0.00,4400.00
ORD00000003,OI000000015,ITEM0045,1,1450.00,570.49,0.00,1450.00
ORD00000003,OI000000016,ITEM0046,1,2600.00,1025.48,0.00,2600.00
ORD00000003,OI000000017,ITEM0056,1,1350.00,447.39,0.00,1350.00
ORD00000003,OI000000018,ITEM0063,1,550.00,230.52,0.00,550.00
ORD00000004,OI000000019,ITEM0014,1,470.00,172.13,0.00,470.00
ORD00000004,OI000000020,ITEM0075,1,600.00,252.86,0.00,600.00
ORD00000004,OI000000021,ITEM0113,1,470.00,182.39,0.00,470.00
ORD00000004,OI000000022,ITEM0124,1,180.00,123.74,0.00,180.00
ORD00000004,OI000000023,ITEM0151,3,60.00,40.23,0.00,180.00
ORD00000005,OI000000024,ITEM0040,1,700.00,247.06,0.00,700.00
ORD00000005,OI000000025,ITEM0043,1,4800.00,1920.49,0.00,4800.00
ORD00000005,OI000000026,ITEM0045,1,1450.00,570.49,0.00,1450.00
ORD00000005,OI000000027,ITEM0054,2,1210.00,385.90,0.00,2420.00
ORD00000005,OI000000028,ITEM0083,1,1650.00,664.65,0.00,1650.00
ORD00000005,OI000000029,ITEM0113,1,470.00,182.39,0.00,470.00
ORD00000005,OI000000030,ITEM0132,3,380.00,152.72,0.00,1140.00
ORD00000005,OI000000031,ITEM0143,2,520.00,169.26,0.00,1040.00
ORD00000006,OI000000032,ITEM0009,1,450.00,166.20,0.00,450.00
ORD00000006,OI000000033,ITEM0057,3,650.00,425.65,0.00,1950.00
ORD00000006,OI000000034,ITEM0061,4,950.00,345.20,0.00,3800.00
ORD00000006,OI000000035,ITEM0074,4,1150.00,507.95,0.00,4600.00
ORD00000006,OI000000036,ITEM0102,1,1360.00,584.85,0.00,1360.00
ORD00000007,OI000000037,ITEM0024,1,750.00,259.73,0.00,750.00
ORD00000007,OI000000038,ITEM0033,2,850.00,287.18,0.00,1700.00
ORD00000007,OI000000039,ITEM0096,1,1650.00,278.65,0.00,1650.00
ORD00000007,OI000000040,ITEM0108,1,1650.00,579.66,0.00,1650.00
ORD00000008,OI000000041,ITEM0071,2,650.00,240.39,195.00,1105.00
ORD00000008,OI000000042,ITEM0076,1,700.00,267.62,105.00,595.00
ORD00000008,OI000000043,ITEM0156,2,120.00,43.10,36.00,204.00
ORD00000008,OI000000044,ITEM0159,3,450.00,181.98,202.50,1147.50
ORD00000009,OI000000045,ITEM0015,1,500.00,174.09,0.00,500.00
ORD00000009,OI000000046,ITEM0026,1,520.00,224.58,0.00,520.00
ORD00000009,OI000000047,ITEM0045,2,1450.00,570.49,0.00,2900.00
ORD00000009,OI000000048,ITEM0066,1,900.00,324.79,0.00,900.00
ORD00000009,OI000000049,ITEM0068,1,650.00,449.04,0.00,650.00
ORD00000009,OI000000050,ITEM0113,1,470.00,182.39,0.00,470.00
ORD00000009,OI000000051,ITEM0129,1,550.00,174.84,0.00,550.00
ORD00000009,OI000000052,ITEM0148,1,300.00,200.34,0.00,300.00
ORD00000010,OI000000053,ITEM0009,1,450.00,166.20,0.00,450.00
ORD00000010,OI000000054,ITEM0048,1,1400.00,543.12,0.00,1400.00
ORD00000010,OI000000055,ITEM0051,1,650.00,249.59,0.00,650.00
ORD00000010,OI000000056,ITEM0054,1,1210.00,385.90,0.00,1210.00
ORD00000010,OI000000057,ITEM0128,1,480.00,65.96,0.00,480.00
ORD00000010,OI000000058,ITEM0148,2,300.00,200.34,0.00,600.00
ORD00000010,OI000000059,ITEM0151,3,60.00,40.23,0.00,180.00
ORD00000010,OI000000060,ITEM0157,3,750.00,296.36,0.00,2250.00
ORD00000010,OI000000061,ITEM0160,4,100.00,44.23,0.00,400.00
ORD00000011,OI000000062,ITEM0071,1,650.00,240.39,0.00,650.00
ORD00000011,OI000000063,ITEM0086,1,1300.00,531.95,0.00,1300.00
ORD00000011,OI000000064,ITEM0116,2,750.00,128.08,0.00,1500.00
ORD00000011,OI000000065,ITEM0129,1,550.00,174.84,0.00,550.00
ORD00000011,OI000000066,ITEM0134,5,150.00,97.79,0.00,750.00
ORD00000012,OI000000067,ITEM0054,1,1210.00,385.90,0.00,1210.00
ORD00000012,OI000000068,ITEM0112,1,300.00,131.51,0.00,300.00
ORD00000013,OI000000069,ITEM0015,2,500.00,174.09,150.00,850.00
ORD00000013,OI000000070,ITEM0054,1,1210.00,385.90,181.50,1028.50
ORD00000013,OI000000071,ITEM0068,2,650.00,449.04,195.00,1105.00
ORD00000013,OI000000072,ITEM0126,3,150.00,64.34,67.50,382.50
ORD00000013,OI000000073,ITEM0148,1,300.00,200.34,45.00,255.00
ORD00000013,OI000000074,ITEM0154,2,350.00,118.60,105.00,595.00
ORD00000013,OI000000075,ITEM0160,2,100.00,44.23,30.00,170.00
ORD00000014,OI000000076,ITEM0014,1,470.00,172.13,0.00,470.00
ORD00000014,OI000000077,ITEM0060,1,750.00,305.45,0.00,750.00
ORD00000014,OI000000078,ITEM0083,1,1650.00,664.65,0.00,1650.00
ORD00000014,OI000000079,ITEM0104,1,1100.00,444.97,0.00,1100.00
ORD00000014,OI000000080,ITEM0134,2,150.00,97.79,0.00,300.00
ORD00000014,OI000000081,ITEM0135,1,100.00,65.34,0.00,100.00
ORD00000014,OI000000082,ITEM0143,1,520.00,169.26,0.00,520.00
ORD00000014,OI000000083,ITEM0153,3,40.00,15.78,0.00,120.00
ORD00000015,OI000000084,ITEM0006,2,750.00,275.83,0.00,1500.00
ORD00000015,OI000000085,ITEM0022,1,480.00,164.43,0.00,480.00
ORD00000015,OI000000086,ITEM0033,1,850.00,287.18,0.00,850.00
ORD00000015,OI000000087,ITEM0067,4,300.00,102.15,0.00,1200.00
ORD00000015,OI000000088,ITEM0068,2,650.00,449.04,0.00,1300.00
ORD00000015,OI000000089,ITEM0113,1,470.00,182.39,0.00,470.00
ORD00000015,OI000000090,ITEM0129,1,550.00,174.84,0.00,550.00
ORD00000015,OI000000091,ITEM0148,4,300.00,200.34,0.00,1200.00
ORD00000016,OI000000092,ITEM0023,1,450.00,186.99,0.00,450.00
