order_id,order_item_id,item_id,quantity,unit_price,unit_cost,discount_amount,line_total
ORD00000610,OI000003279,ITEM0081,1,1450.00,986.58,0.00,1450.00
ORD00000610,OI000003280,ITEM0082,2,1500.00,645.85,0.00,3000.00
ORD00000610,OI000003281,ITEM0125,2,295.00,115.01,0.00,590.00
ORD00000610,OI000003282,ITEM0134,3,150.00,97.79,0.00,450.00
ORD00002160,OI000011576,ITEM0012,1,850.00,376.85,0.00,850.00
ORD00002160,OI000011577,ITEM0035,1,900.00,381.70,0.00,900.00
ORD00002160,OI000011578,ITEM0048,1,1400.00,543.12,0.00,1400.00
ORD00002160,OI000011579,ITEM0077,-1,750.00,276.70,0.00,750.00
ORD00002160,OI000011580,ITEM0147,2,440.00,139.41,0.00,880.00
ORD00002160,OI000011581,ITEM0148,4,300.00,200.34,0.00,1200.00
ORD00006605,OI000035574,ITEM0074,1,1150.00,507.95,0.00,1150.00
ORD00006605,OI000035575,ITEM0102,1,1360.00,584.85,0.00,1360.00
ORD00006605,OI000035576,ITEM0135,1,100.00,65.34,0.00,100.00
ORD00006605,OI000035577,ITEM0147,2,440.00,139.41,0.00,880.00
ORD00006665,OI000035905,ITEM0009,1,450.00,166.20,0.00,450.00
ORD00006665,OI000035906,ITEM0045,1,1450.00,570.49,0.00,1450.00
ORD00006665,OI000035907,ITEM0055,1,680.00,217.90,0.00,680.00
ORD00006665,OI000035908,ITEM0135,1,100.00,65.34,0.00,100.00
ORD00007901,OI000042547,ITEM0036,1,800.00,317.74,0.00,800.00
ORD00007901,OI000042548,ITEM0117,1,850.00,130.00,0.00,850.00
ORD00010134,OI000054487,ITEM0054,1,1210.00,385.90,0.00,1210.00
ORD00010134,OI000054488,ITEM0063,1,550.00,230.52,0.00,550.00
ORD00010134,OI000054489,ITEM0072,2,750.00,311.14,0.00,1500.00
ORD00010599,OI000056979,ITEM0028,2,380.00,151.95,0.00,760.00
ORD00010599,OI000056980,ITEM0044,2,1350.00,462.06,0.00,2700.00
ORD00010599,OI000056981,ITEM0072,2,750.00,311.14,0.00,1500.00
ORD00011563,OI000062134,ITEM0012,1,850.00,376.85,0.00,850.00
ORD00011563,OI000062135,ITEM0021,2,420.00,168.96,0.00,840.00
ORD00011563,OI000062136,ITEM0066,1,900.00,324.79,0.00,900.00
ORD00011563,OI000062137,ITEM0137,3,300.00,106.56,0.00,900.00
ORD00016661,OI000089627,ITEM0046,1,2740.00,1088.75,0.00,2740.00
ORD00016661,OI000089628,ITEM0081,1,1450.00,986.58,0.00,1450.00
ORD00016661,OI000089629,ITEM0088,1,1600.00,606.50,0.00,1600.00
ORD00016661,OI000089630,ITEM0098,1,1220.00,521.65,0.00,1220.00
ORD00016661,OI000089631,ITEM0129,2,550.00,174.84,0.00,1100.00
ORD00016661,OI000089632,ITEM0148,1,300.00,200.34,0.00,300.00
ORD00016661,OI000089633,ITEM0154,1,350.00,118.60,0.00,350.00
ORD00019437,OI000104588,ITEM0014,1,470.00,172.13,0.00,470.00
ORD00019437,OI000104589,ITEM0015,2,500.00,174.09,0.00,1000.00
ORD00019437,OI000104590,ITEM0022,1,480.00,164.43,0.00,480.00
ORD00019437,OI000104591,ITEM0044,1,1350.00,462.06,0.00,1350.00
ORD00019437,OI000104592,ITEM0055,2,710.00,227.76,0.00,1420.00
ORD00019437,OI000104593,ITEM0057,1,650.00,425.65,0.00,650.00
ORD00019437,OI000104594,ITEM0134,1,160.00,105.60,0.00,160.00
ORD00019437,OI000104595,ITEM0148,11,300.00,200.34,0.00,3300.00
ORD00021350,OI000114926,ITEM0014,1,470.00,172.13,94.00,376.00
ORD00021350,OI000114927,ITEM0020,1,780.00,303.62,156.00,624.00
ORD00021350,OI000114928,ITEM0048,2,1460.00,572.91,0.00,2920.00
ORD00021350,OI000114929,ITEM0055,2,710.00,227.76,0.00,1420.00
ORD00021350,OI000114930,ITEM0074,1,1200.00,536.56,0.00,1200.00
ORD00021350,OI000114931,ITEM0083,1,1650.00,664.65,0.00,1650.00
ORD00021350,OI000114932,ITEM0148,4,300.00,200.34,0.00,1200.00
ORD00024548,OI000132333,ITEM0006,2,770.00,296.28,0.00,1540.00
ORD00024548,OI000132334,ITEM0045,1,1530.00,595.53,0.00,1530.00
ORD00024548,OI000132335,ITEM0070,1,1440.00,627.42,0.00,1440.00
ORD00024548,OI000132335,ITEM0070,1,1440.00,627.42,0.00,1440.00
ORD00024548,OI000132336,ITEM0071,2,680.00,259.12,0.00,1360.00
ORD00024548,OI000132337,ITEM0113,1,500.00,193.08,0.00,500.00
ORD00027426,OI000147701,ITEM0005,2,420.00,149.00,0.00,840.00
ORD00027426,OI000147702,ITEM0113,1,500.00,193.08,0.00,500.00
ORD00027426,OI000147703,ITEM0135,3,105.00,69.46,0.00,315.00
ORD00027426,OI000147704,ITEM0142,1,610.00,244.33,0.00,610.00
ORD00027426,OI000147705,ITEM0153,4,40.00,15.78,0.00,160.00
ORD00030194,OI000162460,ITEM0023,1,470.00,200.14,0.00,470.00
ORD00030194,OI000162461,ITEM0054,1,1320.00,409.33,0.00,1320.00
ORD00030194,OI000162462,ITEM0057,1,650.00,425.65,0.00,650.00
ORD00030194,OI000162463,ITEM0081,1,1450.00,986.58,0.00,1450.00
ORD00030194,OI000162464,ITEM0089,1,2110.00,833.24,0.00,2110.00
ORD00030194,OI000162465,ITEM0121,2,390.00,121.95,0.00,780.00
ORD00030194,OI000162466,ITEM0130,1,220.00,84.83,0.00,220.00
ORD00030194,OI000162467,ITEM0147,1,450.00,148.21,0.00,450.00
ORD00034982,OI000188373,ITEM0041,1,1200.00,476.05,49.18,1150.82
ORD00034982,OI000188374,ITEM0042,2,5500.00,2384.10,450.82,10549.18
ORD00034982,OI000188375,ITEM0057,1,650.00,425.65,0.00,650.00
ORD00034982,OI000188376,ITEM0066,4,900.00,324.79,0.00,3600.00
ORD00034982,OI000188377,ITEM0082,1,1500.00,645.85,0.00,1500.00
ORD00034982,OI000188378,ITEM0133,1,170.00,73.21,0.00,170.00
ORD00034982,OI000188379,ITEM0151,2,65.00,40.23,0.00,130.00
ORD00037071,OI000199666,ITEM0056,2,1440.00,468.22,0.00,2880.00
ORD00037071,OI000199667,ITEM0076,1,720.00,281.82,0.00,720.00
ORD00037071,OI000199668,ITEM0133,2,180.00,78.35,0.00,360.00
ORD00038230,OI000205901,ITEM0033,3,900.00,299.82,0.00,2700.00
ORD00038230,OI000205903,ITEM0113,1,480.00,193.08,0.00,480.00
ORD00038230,OI000205904,ITEM0138,1,260.00,108.52,0.00,260.00
ORD00038230,OI000205905,ITEM0148,2,320.00,208.57,0.00,640.00
ORD00041175,OI000222017,ITEM0033,2,900.00,299.82,0.00,1800.00
ORD00041175,OI000222018,ITEM0041,1,1250.00,495.95,0.00,1250.00
ORD00041175,OI000222019,ITEM0045,1,1530.00,595.53,0.00,1530.00
ORD00041175,OI000222020,ITEM0125,1,290.00,119.62,0.00,290.00
ORD00041175,OI000222021,ITEM0134,2,160.00,105.60,0.00,320.00
ORD00041175,OI000222022,ITEM0151,10,65.00,43.08,0.00,650.00
ORD00041175,OI000222023,ITEM0155,2,210.00,93.65,0.00,420.00
ORD00041175,OI000222024,ITEM0160,2,105.00,46.24,0.00,210.00
ORD00041232,OI000222320,ITEM0015,1,500.00,184.59,0.00,500.00
ORD00041232,OI000222321,ITEM0041,1,1250.00,495.95,0.00,1250.00
ORD00041232,OI000222322,ITEM0046,1,2740.00,1088.75,0.00,2740.00
ORD00041232,OI000222323,ITEM0051,1,730.00,266.66,0.00,730.00
ORD00041232,OI000222324,ITEM0065,2,1300.00,489.16,0.00,2600.00
ORD00041232,OI000222325,ITEM0068,2,680.00,470.19,0.00,1360.00
ORD00041232,OI000222326,ITEM0117,1,910.00,139.74,0.00,910.00
ORD00041232,OI000222327,ITEM0129,1,540.00,183.07,0.00,540.00
ORD00041232,OI000222328,ITEM0135,2,105.00,69.46,0.00,210.00
ORD00041491,OI000223759,ITEM0002,1,210.00,72.86,0.00,210.00
ORD00041491,OI000223760,ITEM0012,1,900.00,402.60,0.00,900.00
ORD00042546,OI000229425,ITEM0023,1,470.00,200.14,0.00,470.00
ORD00042546,OI000229426,ITEM0113,1,480.00,193.08,0.00,480.00
ORD00042546,OI000229427,ITEM0134,3,160.00,105.60,0.00,480.00
ORD00046966,OI000253330,ITEM0030,1,265.00,110.76,0.00,265.00
ORD00046966,OI000253331,ITEM0033,2,900.00,299.82,0.00,1800.00
ORD00046966,OI000253332,ITEM0148,4,320.00,208.57,0.00,1280.00
ORD00047112,OI000254134,ITEM0061,3,1060.00,363.74,0.00,3180.00
ORD00047112,OI000254135,ITEM0062,1,790.00,350.53,0.00,790.00
ORD00048705,OI000262765,ITEM0003,1,360.00,139.35,0.00,360.00
ORD00048705,OI000262766,ITEM0005,2,420.00,149.00,0.00,840.00
ORD00048705,OI000262767,ITEM0013,1,400.00,179.48,0.00,400.00
ORD00048705,OI000262768,ITEM0045,1,1530.00,595.53,0.00,1530.00
ORD00048705,OI000262769,ITEM0115,1,610.00,186.26,0.00,610.00
ORD00048705,OI000262770,ITEM0151,3,60.00,43.08,0.00,180.00
ORD00049744,OI000268208,ITEM0037,2,2310.00,972.25,0.00,4620.00
ORD00049744,OI000268209,ITEM0039,1,980.00,450.35,0.00,980.00
ORD00049744,OI000268210,ITEM0070,2,1440.00,627.42,0.00,2880.00
ORD00049744,OI000268211,ITEM0081,1,1510.00,1047.44,0.00,1510.00
ORD00049744,OI000268212,ITEM0139,3,400.00,66.93,0.00,1200.00
