order_id,order_item_id,item_id,quantity,unit_price,unit_cost,discount_amount,line_total
ORD00157294,OI000854405,ITEM0041,2,1310.00,515.58,0.00,2620.00
ORD00157294,OI000854406,ITEM0054,1,1330.00,424.10,0.00,1330.00
ORD00157294,OI000854407,ITEM0138,1,265.00,113.51,0.00,265.00
ORD00157294,OI000854408,ITEM0139,2,410.00,69.54,0.00,820.00
ORD00157584,OI000855975,ITEM0012,1,900.00,402.60,0.00,900.00
ORD00157584,OI000855976,ITEM0058,1,1250.00,392.19,0.00,1250.00
ORD00157584,OI000855977,ITEM0077,1,680.00,302.29,0.00,680.00
ORD00157584,OI000855978,ITEM0113,1,510.00,198.15,0.00,510.00
ORD00157584,OI000855979,ITEM0151,1,65.00,45.19,0.00,65.00
ORD00158023,OI000858442,ITEM0036,3,840.00,338.10,0.00,2520.00
ORD00158023,OI000858443,ITEM0125,1,320.00,124.33,0.00,320.00
ORD00158023,OI000858444,ITEM0150,2,130.00,50.35,0.00,260.00
ORD00159308,OI000865558,ITEM0026,1,570.00,245.78,0.00,570.00
ORD00159308,OI000865559,ITEM0081,4,1510.00,1047.44,0.00,6040.00
ORD00159308,OI000865560,ITEM0148,3,350.00,208.57,0.00,1050.00
ORD00162899,OI000885264,ITEM0045,2,1530.00,595.53,0.00,3060.00
ORD00162899,OI000885265,ITEM0078,1,1250.00,560.33,0.00,1250.00
ORD00162899,OI000885266,ITEM0148,1,320.00,208.57,0.00,320.00
ORD00162908,OI000885302,ITEM0086,4,1380.00,560.08,0.00,5520.00
ORD00162908,OI000885303,ITEM0102,1,1410.00,625.27,0.00,1410.00
ORD00162908,OI000885304,ITEM0148,2,320.00,208.57,0.00,640.00
ORD00162908,OI000885305,ITEM0151,1,65.00,45.19,0.00,65.00
ORD00163778,OI000890063,ITEM0015,1,520.00,184.59,0.00,520.00
ORD00163778,OI000890064,ITEM0045,1,1530.00,595.53,0.00,1530.00
ORD00163778,OI000890065,ITEM0081,1,1510.00,1047.44,0.00,1510.00
ORD00163778,OI000890066,ITEM0089,1,2240.00,892.05,0.00,2240.00
ORD00163778,OI000890067,ITEM0134,1,165.00,108.74,0.00,165.00
ORD00163778,OI000890068,ITEM0138,3,265.00,113.51,0.00,795.00
ORD00163778,OI000890069,ITEM0139,2,410.00,69.54,0.00,820.00
ORD00165043,OI000896929,ITEM0138,3,265.00,113.51,0.00,795.00
ORD00168900,OI000917997,ITEM0009,1,490.00,185.03,0.00,490.00
ORD00168900,OI000917998,ITEM0045,2,1530.00,595.53,0.00,3060.00
ORD00168900,OI000917999,ITEM0055,1,750.00,235.61,0.00,750.00
ORD00168900,OI000918000,ITEM0058,1,1250.00,392.19,0.00,1250.00
ORD00168900,OI000918001,ITEM0059,1,730.00,317.89,0.00,730.00
ORD00168900,OI000918002,ITEM0067,2,320.00,108.16,0.00,640.00
ORD00168900,OI000918003,ITEM0094,4,1550.00,716.43,0.00,6200.00
ORD00168900,OI000918004,ITEM0125,2,320.00,124.33,0.00,640.00
ORD00168900,OI000918005,ITEM0151,2,65.00,45.19,0.00,130.00
