order_id,order_item_id,item_id,quantity,unit_price,unit_cost,discount_amount,line_total
ORD00053366,OI000287824,ITEM0033,2,900.00,299.82,0.00,1800.00
ORD00053366,OI000287825,ITEM0101,1,1230.00,414.61,0.00,1230.00
ORD00053366,OI000287826,ITEM0119,2,470.00,169.51,0.00,940.00
ORD00053928,OI000290809,ITEM0033,2,900.00,299.82,0.00,1800.00
ORD00053928,OI000290810,ITEM0115,1,610.00,186.26,0.00,610.00
ORD00053928,OI000290811,ITEM0151,1,60.00,43.08,0.00,60.00
ORD00057996,OI000312963,ITEM0023,1,470.00,200.14,0.00,470.00
ORD00057996,OI000312964,ITEM0033,6,900.00,299.82,0.00,5400.00
ORD00057996,OI000312965,ITEM0060,1,850.00,323.39,0.00,850.00
ORD00057996,OI000312966,ITEM0103,1,3020.00,1247.87,0.00,3020.00
ORD00057996,OI000312967,ITEM0135,1,105.00,69.46,0.00,105.00
ORD00057996,OI000312968,ITEM0148,2,350.00,208.57,0.00,700.00
ORD00059143,OI000319157,ITEM0040,1,730.00,258.94,0.00,730.00
ORD00059143,OI000319158,ITEM0137,2,330.00,112.52,0.00,660.00
ORD00059143,OI000319159,ITEM0148,10,320.00,208.57,0.00,3200.00
ORD00059143,OI000319160,ITEM0151,4,60.00,43.08,0.00,240.00
ORD00061536,OI000332140,ITEM0034,2,1020.00,445.69,0.00,2040.00
ORD00061536,OI000332141,ITEM0041,1,1250.00,495.95,0.00,1250.00
ORD00061536,OI000332142,ITEM0065,1,1300.00,489.16,0.00,1300.00
ORD00061536,OI000332143,ITEM0081,1,1510.00,1047.44,0.00,1510.00
ORD00061536,OI000332144,ITEM0151,2,60.00,43.08,0.00,120.00
ORD00063223,OI000341185,ITEM0032,1,780.00,356.48,0.00,780.00
ORD00063223,OI000341186,ITEM0039,2,980.00,450.35,0.00,1960.00
ORD00063223,OI000341187,ITEM0045,1,1530.00,595.53,0.00,1530.00
ORD00063223,OI000341188,ITEM0047,1,1650.00,627.28,0.00,1650.00
ORD00063223,OI000341189,ITEM0134,1,160.00,105.60,0.00,160.00
ORD00063223,OI000341190,ITEM0138,2,270.00,108.52,0.00,540.00
ORD00063722,OI000344002,ITEM0004,1,570.00,214.30,0.00,570.00
ORD00063722,OI000344003,ITEM0077,1,780.00,295.15,0.00,780.00
ORD00063722,OI000344004,ITEM0136,3,490.00,167.58,0.00,1470.00
ORD00063722,OI000344005,ITEM0140,2,450.00,65.77,0.00,900.00
ORD00063722,OI000344006,ITEM0148,1,320.00,208.57,0.00,320.00
ORD00067319,OI000363425,ITEM0045,3,1530.00,595.53,0.00,4590.00
ORD00067319,OI000363426,ITEM0065,1,1300.00,489.16,0.00,1300.00
ORD00067319,OI000363427,ITEM0068,2,680.00,470.19,0.00,1360.00
ORD00067319,OI000363428,ITEM0073,2,850.00,331.31,0.00,1700.00
ORD00067319,OI000363429,ITEM0113,1,480.00,193.08,0.00,480.00
ORD00067319,OI000363430,ITEM0136,4,490.00,167.58,0.00,1960.00
ORD00067319,OI000363431,ITEM0147,1,450.00,148.21,0.00,450.00
ORD00067410,OI000363887,ITEM0027,1,440.00,144.90,0.00,440.00
ORD00067410,OI000363888,ITEM0040,1,730.00,258.94,0.00,730.00
ORD00067410,OI000363889,ITEM0057,1,670.00,446.99,0.00,670.00
ORD00067410,OI000363890,ITEM0066,1,950.00,343.77,0.00,950.00
ORD00067410,OI000363891,ITEM0068,1,680.00,470.19,0.00,680.00
ORD00067410,OI000363892,ITEM0112,1,310.00,140.73,0.00,310.00
ORD00068033,OI000367292,ITEM0041,6,1250.00,495.95,0.00,7500.00
ORD00068033,OI000367293,ITEM0048,1,1460.00,572.91,0.00,1460.00
ORD00068033,OI000367294,ITEM0081,2,1510.00,1047.44,0.00,3020.00
ORD00068033,OI000367295,ITEM0151,3,60.00,43.08,0.00,180.00
ORD00075850,OI000409747,ITEM0082,1,1600.00,687.45,0.00,1600.00
ORD00075850,OI000409748,ITEM0114,2,280.00,84.81,0.00,560.00
ORD00075850,OI000409749,ITEM0117,1,910.00,139.74,0.00,910.00
ORD00075850,OI000409750,ITEM0134,7,160.00,105.60,0.00,1120.00
ORD00075850,OI000409751,ITEM0151,1,60.00,43.08,0.00,60.00
ORD00077493,OI000418542,ITEM0032,1,780.00,356.48,0.00,780.00
ORD00077493,OI000418543,ITEM0052,2,800.00,314.45,0.00,1600.00
ORD00077493,OI000418544,ITEM0065,1,1300.00,489.16,0.00,1300.00
ORD00077493,OI000418545,ITEM0111,2,260.00,91.26,0.00,520.00
ORD00077493,OI000418546,ITEM0134,3,160.00,105.60,0.00,480.00
ORD00077493,OI000418547,ITEM0145,1,350.00,144.29,0.00,350.00
ORD00077493,OI000418548,ITEM0148,2,320.00,208.57,0.00,640.00
ORD00077754,OI000419941,ITEM0005,2,420.00,149.00,0.00,840.00
ORD00077754,OI000419942,ITEM0012,1,900.00,402.60,0.00,900.00
ORD00077754,OI000419943,ITEM0021,1,430.00,179.74,0.00,430.00
ORD00077754,OI000419944,ITEM0029,1,950.00,312.12,0.00,950.00
ORD00077754,OI000419945,ITEM0032,1,780.00,356.48,0.00,780.00
ORD00077754,OI000419946,ITEM0048,1,1460.00,572.91,0.00,1460.00
ORD00077754,OI000419947,ITEM0074,1,1200.00,536.56,0.00,1200.00
ORD00077754,OI000419948,ITEM0149,2,370.00,165.96,0.00,740.00
ORD00077891,OI000420706,ITEM0041,1,1250.00,495.95,0.00,1250.00
