order_id,order_item_id,item_id,quantity,unit_price,unit_cost,discount_amount,line_total
ORD00000423,OI000002275,ITEM0026,1,520.00,224.58,0.00,520.00
ORD00000423,OI000002276,ITEM0040,1,700.00,247.06,0.00,700.00
ORD00000423,OI000002277,ITEM0083,1,1650.00,664.65,0.00,1650.00
ORD00000423,OI000002278,ITEM0085,1,1550.00,614.53,0.00,1550.00
ORD00000423,OI000002279,ITEM0089,2,1950.00,833.24,0.00,3900.00
ORD00000423,OI000002280,ITEM0135,1,100.00,65.34,0.00,100.00
ORD00000423,OI000002281,ITEM0138,1,250.00,103.07,0.00,250.00
ORD00009964,OI000053526,ITEM0088,1,1600.00,606.50,0.00,1600.00
ORD00009964,OI000053527,ITEM0100,1,1200.00,514.56,0.00,1200.00
ORD00009964,OI000053528,ITEM0133,2,170.00,73.21,0.00,340.00
ORD00009964,OI000053529,ITEM0135,-1,100.00,65.34,0.00,100.00
ORD00009964,OI000053530,ITEM0148,2,300.00,200.34,0.00,600.00
ORD00013641,OI000073321,ITEM0033,1,850.00,287.18,0.00,850.00
ORD00013641,OI000073322,ITEM0049,1,2450.00,1027.31,0.00,2450.00
ORD00013641,OI000073323,ITEM0058,1,950.00,355.70,0.00,950.00
ORD00013641,OI000073324,ITEM0129,2,550.00,174.84,0.00,1100.00
ORD00013641,OI000073325,ITEM0134,2,150.00,97.79,0.00,300.00
ORD00021065,OI000113377,ITEM0045,1,1530.00,595.53,0.00,1530.00
ORD00021065,OI000113378,ITEM0048,1,1460.00,572.91,0.00,1460.00
ORD00021065,OI000113379,ITEM0060,2,750.00,305.45,0.00,1500.00
ORD00021065,OI000113380,ITEM0089,1,1950.00,833.24,0.00,1950.00
ORD00021065,OI000113381,ITEM0143,2,540.00,180.93,0.00,1080.00
ORD00021065,OI000113382,ITEM0148,4,300.00,200.34,0.00,1200.00
ORD00027053,OI000145727,ITEM0061,1,950.00,345.20,0.00,950.00
ORD00027053,OI000145728,ITEM0074,1,1200.00,536.56,0.00,1200.00
ORD00027053,OI000145729,ITEM0095,1,1140.00,485.13,0.00,1140.00
ORD00027053,OI000145730,ITEM0102,1,1360.00,584.85,0.00,1360.00
ORD00027053,OI000145731,ITEM0126,2,150.00,64.34,0.00,300.00
ORD00027053,OI000145732,ITEM0147,1,470.00,148.21,0.00,470.00
ORD00027053,OI000145733,ITEM0150,3,120.00,45.55,0.00,360.00
ORD00027053,OI000145734,ITEM0151,2,60.00,40.23,0.00,120.00
ORD00027053,OI000145735,ITEM0157,2,750.00,296.36,0.00,1500.00
ORD00027757,OI000149499,ITEM0090,1,1750.00,627.19,0.00,1750.00
ORD00027757,OI000149500,ITEM0134,1,160.00,105.60,0.00,160.00
ORD00027757,OI000149501,ITEM0157,2,750.00,296.36,0.00,1500.00
