order_id,order_item_id,item_id,quantity,unit_price,unit_cost,discount_amount,line_total
ORD00052700,OI000284349,ITEM0011,1,920.00,332.30,0.00,920.00
ORD00052700,OI000284350,ITEM0020,1,810.00,323.82,0.00,810.00
ORD00052700,OI000284351,ITEM0040,1,730.00,258.94,0.00,730.00
ORD00052700,OI000284352,ITEM0057,2,670.00,446.99,0.00,1340.00
ORD00052700,OI000284353,ITEM0077,1,780.00,295.15,0.00,780.00
ORD00052700,OI000284354,ITEM0114,1,280.00,84.81,0.00,280.00
ORD00052700,OI000284355,ITEM0153,1,40.00,16.47,0.00,40.00
ORD00052700,OI000284356,ITEM0159,1,460.00,192.62,0.00,460.00
ORD00055912,OI000301613,ITEM0023,1,470.00,200.14,0.00,470.00
ORD00055912,OI000301614,ITEM0046,1,2740.00,1088.75,0.00,2740.00
ORD00055912,OI000301615,ITEM0112,2,310.00,140.73,0.00,620.00
ORD00055912,OI000301616,ITEM0134,2,160.00,105.60,0.00,320.00
ORD00055912,OI000301617,ITEM0148,1,320.00,208.57,0.00,320.00
ORD00055951,OI000301826,ITEM0009,1,470.00,178.25,0.00,470.00
ORD00055951,OI000301827,ITEM0027,2,440.00,144.90,0.00,880.00
ORD00055951,OI000301828,ITEM0084,2,1240.00,425.59,0.00,2480.00
ORD00055951,OI000301829,ITEM0131,2,360.00,156.93,0.00,720.00
ORD00055951,OI000301830,ITEM0134,1,160.00,105.60,0.00,160.00
ORD00055951,OI000301831,ITEM0148,3,320.00,208.57,0.00,960.00
ORD00056222,OI000303280,ITEM0048,1,1460.00,572.91,0.00,1460.00
ORD00056222,OI000303281,ITEM0053,2,1300.00,578.78,0.00,2600.00
ORD00056222,OI000303282,ITEM0081,1,1510.00,1047.44,0.00,1510.00
ORD00059765,OI000322511,ITEM0012,2,900.00,402.60,0.00,1800.00
ORD00059765,OI000322512,ITEM0067,2,320.00,108.16,0.00,640.00
ORD00059765,OI000322513,ITEM0081,2,1510.00,1047.44,0.00,3020.00
ORD00059765,OI000322514,ITEM0134,2,160.00,105.60,0.00,320.00
ORD00059765,OI000322515,ITEM0135,1,105.00,69.46,0.00,105.00
ORD00059765,OI000322516,ITEM0148,3,320.00,208.57,0.00,960.00
ORD00059765,OI000322517,ITEM0151,2,60.00,43.08,0.00,120.00
ORD00059765,OI000322518,ITEM0152,2,95.00,38.94,0.00,190.00
ORD00060597,OI000327067,ITEM0057,1,670.00,446.99,0.00,670.00
ORD00060597,OI000327068,ITEM0124,1,190.00,131.48,0.00,190.00
ORD00060597,OI000327069,ITEM0148,2,320.00,208.57,0.00,640.00
ORD00060597,OI000327070,ITEM0155,2,210.00,93.65,0.00,420.00
ORD00063125,OI000340658,ITEM0002,2,210.00,72.86,0.00,420.00
ORD00063125,OI000340659,ITEM0033,2,900.00,299.82,0.00,1800.00
ORD00063125,OI000340660,ITEM0109,1,1500.00,513.48,0.00,1500.00
ORD00063125,OI000340661,ITEM0112,1,310.00,140.73,0.00,310.00
ORD00063125,OI000340662,ITEM0137,2,330.00,112.52,165.00,495.00
ORD00063125,OI000340663,ITEM0143,2,540.00,180.93,270.00,810.00
ORD00063125,OI000340664,ITEM0145,1,320.00,144.29,80.00,240.00
ORD00063134,OI000340703,ITEM0029,1,950.00,312.12,0.00,950.00
ORD00063134,OI000340704,ITEM0041,3,1250.00,495.95,0.00,3750.00
ORD00063134,OI000340705,ITEM0067,2,320.00,108.16,0.00,640.00
ORD00063134,OI000340706,ITEM0134,5,160.00,105.60,0.00,800.00
ORD00063134,OI000340707,ITEM0138,1,270.00,108.52,0.00,270.00
ORD00066113,OI000356816,ITEM0002,1,210.00,72.86,0.00,210.00
ORD00066113,OI000356817,ITEM0004,2,570.00,214.30,0.00,1140.00
ORD00066113,OI000356818,ITEM0055,3,680.00,227.76,0.00,2040.00
ORD00066113,OI000356819,ITEM0068,1,680.00,470.19,0.00,680.00
ORD00066113,OI000356820,ITEM0081,1,1510.00,1047.44,0.00,1510.00
ORD00066113,OI000356821,ITEM0112,2,310.00,140.73,0.00,620.00
ORD00066113,OI000356822,ITEM0135,1,105.00,69.46,0.00,105.00
ORD00066113,OI000356823,ITEM0152,1,95.00,38.94,0.00,95.00
ORD00069991,OI000377962,ITEM0045,1,1530.00,595.53,0.00,1530.00
ORD00069991,OI000377963,ITEM0057,2,670.00,446.99,0.00,1340.00
ORD00069991,OI000377964,ITEM0121,4,360.00,121.95,0.00,1440.00
