order_id,order_item_id,item_id,quantity,unit_price,unit_cost,discount_amount,line_total
ORD00052433,OI000282894,ITEM0138,1,270.00,108.52,0.00,270.00
ORD00052433,OI000282895,ITEM0140,1,450.00,65.77,0.00,450.00
ORD00052433,OI000282896,ITEM0148,3,320.00,208.57,0.00,960.00
ORD00052434,OI000282897,ITEM0060,1,790.00,323.39,0.00,790.00
ORD00052434,OI000282898,ITEM0081,2,1510.00,1047.44,0.00,3020.00
ORD00052434,OI000282899,ITEM0151,2,60.00,43.08,0.00,120.00
ORD00052435,OI000282900,ITEM0054,1,1220.00,409.33,0.00,1220.00
ORD00052435,OI000282901,ITEM0057,2,670.00,446.99,0.00,1340.00
ORD00052435,OI000282902,ITEM0081,1,1510.00,1047.44,0.00,1510.00
ORD00052435,OI000282903,ITEM0134,7,160.00,105.60,0.00,1120.00
ORD00052436,OI000282904,ITEM0061,1,980.00,363.74,0.00,980.00
ORD00052436,OI000282905,ITEM0081,2,1510.00,1047.44,1510.00,1510.00
ORD00052436,OI000282906,ITEM0154,2,370.00,126.03,0.00,740.00
ORD00052436,OI000282907,ITEM0157,2,770.00,314.38,0.00,1540.00
ORD00052436,OI000282908,ITEM0159,2,460.00,192.62,0.00,920.00
ORD00052437,OI000282909,ITEM0003,2,360.00,139.35,0.00,720.00
ORD00052437,OI000282910,ITEM0034,1,1020.00,445.69,0.00,1020.00
ORD00052437,OI000282911,ITEM0046,1,2740.00,1088.75,0.00,2740.00
ORD00052437,OI000282912,ITEM0057,1,0.00,446.99,0.00,670.00
ORD00052437,OI000282913,ITEM0086,2,1380.00,560.08,1380.00,1380.00
ORD00052437,OI000282914,ITEM0148,2,320.00,208.57,0.00,640.00
ORD00052438,OI000282915,ITEM0013,2,400.00,179.48,0.00,800.00
ORD00052438,OI000282916,,1,950.00,343.77,0.00,950.00
ORD00052438,OI000282917,ITEM0068,3,680.00,470.19,0.00,2040.00
ORD00052438,OI000282918,ITEM0082,2,1600.00,687.45,1600.00,1600.00
ORD00052438,OI000282919,ITEM0087,2,3360.00,1425.09,3360.00,3360.00
ORD00052438,OI000282920,ITEM0124,1,190.00,131.48,0.00,190.00
ORD00052438,OI000282921,ITEM0135,2,105.00,69.46,0.00,210.00
ORD00052438,OI000282922,ITEM0137,2,330.00,112.52,0.00,660.00
ORD00052438,OI000282923,ITEM0145,2,320.00,144.29,0.00,640.00
