order_id,order_item_id,item_id,quantity,unit_price,unit_cost,discount_amount,line_total
ORD00044728,OI000241091,ITEM0057,1,670.00,446.99,0.00,670.00
ORD00044728,OI000241092,ITEM0067,2,320.00,108.16,0.00,640.00
ORD00044728,OI000241093,ITEM0086,2,1380.00,560.08,0.00,2760.00
ORD00044728,OI000241094,ITEM0093,1,1090.00,392.41,0.00,1090.00
ORD00044728,OI000241095,ITEM0156,1,125.00,46.27,0.00,125.00
ORD00044728,OI000241096,ITEM0157,2,770.00,314.38,0.00,1540.00
ORD00044729,OI000241097,ITEM0027,1,440.00,144.90,0.00,440.00
ORD00044729,OI000241098,ITEM0034,1,1020.00,445.69,0.00,1020.00
ORD00044729,OI000241099,ITEM0035,1,960.00,403.00,0.00,960.00
ORD00044729,OI000241100,ITEM0038,1,1140.00,497.08,0.00,1140.00
ORD00044729,OI000241101,ITEM0045,1,1530.00,595.53,0.00,1530.00
ORD00044729,OI000241102,ITEM0061,1,980.00,363.74,0.00,980.00
ORD00044729,OI000241103,ITEM0122,1,690.00,295.82,0.00,690.00
ORD00044729,OI000241104,ITEM0135,1,105.00,69.46,0.00,105.00
ORD00044730,OI000241105,ITEM0033,1,900.00,299.82,0.00,900.00
ORD00044730,OI000241106,ITEM0040,1,730.00,258.94,0.00,730.00
ORD00044730,OI000241107,ITEM0055,1,680.00,227.76,0.00,680.00
ORD00044730,OI000241108,ITEM0102,1,1340.00,625.27,0.00,1340.00
ORD00044730,OI000241109,ITEM0124,1,190.00,131.48,0.00,190.00
ORD00044730,OI000241110,ITEM0134,2,160.00,105.60,0.00,320.00
ORD00044730,OI000241111,ITEM0148,2,320.00,208.57,0.00,640.00
ORD00044731,OI000241112,ITEM0001,2,260.00,93.07,0.00,520.00
ORD00044731,OI000241113,ITEM0102,1,1450.00,625.27,0.00,1450.00
ORD00044731,OI000241114,ITEM0121,2,390.00,121.95,0.00,780.00
ORD00044731,OI000241115,ITEM0138,3,270.00,108.52,0.00,810.00
ORD00044731,OI000241116,ITEM0148,1,350.00,208.57,0.00,350.00
ORD00044731,OI000241117,ITEM0150,1,125.00,48.98,0.00,125.00
ORD00044732,OI000241118,ITEM0009,1,470.00,178.25,0.00,470.00
ORD00044732,OI000241119,ITEM0034,3,1020.00,445.69,0.00,3060.00
ORD00044732,OI000241120,ITEM0053,1,1300.00,578.78,0.00,1300.00
ORD00044732,OI000241121,ITEM0126,4,155.00,69.21,0.00,620.00
ORD00044732,OI000241122,ITEM0159,2,460.00,192.62,0.00,920.00
ORD00044733,OI000241123,ITEM0003,1,360.00,139.35,0.00,360.00
ORD00044733,OI000241124,ITEM0084,1,1240.00,425.59,0.00,1240.00
ORD00044733,OI000241125,ITEM0137,1,330.00,112.52,0.00,330.00
ORD00044733,OI000241126,ITEM0150,1,125.00,48.98,0.00,125.00
ORD00044733,OI000241127,ITEM0155,3,210.00,93.65,0.00,630.00
ORD00044733,OI000241128,ITEM0157,1,770.00,314.38,0.00,770.00
ORD00044734,OI000241129,ITEM0015,1,500.00,184.59,0.00,500.00
ORD00044734,OI000241129,ITEM0015,1,500.00,184.59,0.00,500.00
ORD00044734,OI000241130,ITEM0036,1,840.00,338.10,0.00,840.00
ORD00044734,OI000241131,ITEM0057,1,670.00,446.99,0.00,670.00
ORD00044734,OI000241132,ITEM0067,1,320.00,108.16,0.00,320.00
ORD00044734,OI000241133,ITEM0077,1,840.00,295.15,0.00,840.00
ORD00044734,OI000241134,ITEM0124,2,190.00,131.48,0.00,380.00
ORD00044735,OI000241135,ITEM0031,1,1100.00,364.08,0.00,1100.00
ORD00044735,OI000241136,ITEM0045,1,1530.00,595.53,0.00,1530.00
ORD00044735,OI000241137,ITEM0048,1,1460.00,572.91,0.00,1460.00
ORD00044735,OI000241138,ITEM0136,1,490.00,167.58,0.00,490.00
ORD00044735,OI000241139,ITEM0137,2,330.00,112.52,0.00,660.00
ORD00044735,OI000241140,ITEM0138,2,270.00,108.52,0.00,540.00
ORD00044735,OI000241141,ITEM0160,3,105.00,46.24,0.00,315.00
ORD00044736,OI000241142,ITEM0041,3,1250.00,495.95,0.00,3750.00
ORD00044736,OI000241143,ITEM0048,1,1460.00,572.91,0.00,1460.00
ORD00044736,OI000241144,ITEM0073,4,850.00,331.31,0.00,3400.00
ORD00044736,OI000241145,ITEM0081,1,1510.00,1047.44,0.00,1510.00
ORD00044736,OI000241146,ITEM0138,3,270.00,108.52,0.00,810.00
ORD00044736,OI000241147,ITEM0151,1,60.00,43.08,0.00,60.00
ORD00044737,OI000241148,ITEM0011,2,990.00,332.30,0.00,1980.00
ORD00044737,OI000241149,ITEM0027,1,440.00,144.90,0.00,440.00
